customer_id,full_name,email,phone,city,registration_date,age_group,gender,is_premium
CUST02110,Ishanvi Mand,rajataprabhu@example.org,06351402924,Indore,2021-08-10,18-24,Female,False
CUST02111,Jalsa Kalla,darshtrivedi@example.net,00044202985,Mumbai,2021-12-21,18-24,Male,False
CUST02112,Yatin Sehgal,rpadmanabhan@example.net,5765330691,Indore,2021-07-19,18-24,Female,False
CUST02113,Bakhshi Mahajan,vyasaishani@example.org,8572374762,Kolkata,2022-04-03,25-34,Male,False
CUST02114,Devansh Uppal,ucchal34@example.com,1938495795,Delhi,2022-10-09,35-44,Male,False
CUST02115,Chanakya Wason,akarpe@example.org,8849675572,Bengaluru,2021-10-24,25-34,Female,True
CUST02116,Balveer Kar,laban13@example.org,07185264665,Ahmedabad,2022-10-13,18-24,Female,False
CUST02117,Isaiah Nagarajan,rohan93@example.net,+916379700904,Indore,2021-10-18,18-24,Male,False
CUST02118,Raghav Bhandari,falakbal@example.com,08466771832,Kolkata,2021-04-25,45-54,Male,False
CUST02119,Veda Devi,ogopal@example.com,+910948324100,Bengaluru,2022-07-01,25-34,Female,False
CUST02120,Janaki Sinha,masterbalvan@example.com,9878547797,Pune,2021-06-22,25-34,Male,False
CUST02121,Rachana Sandhu,raaginide@example.org,6707849294,Hyderabad,2022-03-07,18-24,Female,False
CUST02122,Bakhshi Ramanathan,ishita87@example.com,+910482891208,Jaipur,2022-02-07,35-44,Female,False
CUST02123,Tripti Gera,sawhneyodika@example.org,+916310922565,Chennai,2022-09-18,25-34,Male,False
CUST02124,Manthan Andra,lmagar@example.org,+913151938794,Bengaluru,2022-10-12,18-24,Female,False
CUST02125,Nihal Dar,perihemang@example.org,6403161685,Delhi,2022-01-31,18-24,Male,True
CUST02126,Lavanya Khanna,aachalraval@example.net,+914141237232,Delhi,2021-02-24,25-34,Female,False
CUST02127,Ira Padmanabhan,nakul86@example.com,09591106981,Bengaluru,2022-03-05,45-54,Male,False
CUST02128,Geetika Narula,datenathaniel@example.org,02578333364,Delhi,2022-02-22,45-54,Female,False
CUST02129,Radha Oak,mandfariq@example.net,+917966116449,Hyderabad,2021-10-02,35-44,Female,False
CUST02130,Utkarsh Radhakrishnan,sinhatamanna@example.net,2907663741,Delhi,2021-04-24,35-44,Female,False
CUST02131,Samar Chopra,yamini61@example.com,3688710019,Indore,2021-10-22,18-24,Female,False
CUST02132,Manya Ramakrishnan,kashish46@example.net,09390501392,Jaipur,2022-07-15,25-34,Male,False
CUST02133,Ekiya Basu,pbawa@example.org,9644240376,Delhi,2021-01-25,35-44,Male,True
CUST02134,Chandresh Banik,gillveda@example.org,+918919636494,Jaipur,2021-10-04,18-24,Female,False
CUST02135,Amara Magar,siyanadig@example.net,+918551928806,Kolkata,2022-01-07,45-54,Female,False
CUST02136,Jatin Nayar,rgola@example.net,+919101638240,Mumbai,2021-10-01,18-24,Female,False
CUST02137,Gauri Gandhi,wtripathi@example.net,06826518243,Hyderabad,2022-11-19,25-34,Female,False
CUST02138,Ekani Dixit,ishanidevan@example.org,6113209286,Mumbai,2022-01-05,35-44,Male,True
CUST02139,Timothy Dhaliwal,parikhkabir@example.net,+919534170611,Kolkata,2021-04-12,35-44,Male,False
CUST02140,Chanchal Palla,baliharini@example.com,+910980433714,Hyderabad,2021-10-13,35-44,Male,False
CUST02141,Samuel Kibe,tanejariya@example.com,+910162139204,Bengaluru,2022-03-26,18-24,Female,True
CUST02142,Jason Murty,annechasmum@example.net,0386879492,Bengaluru,2021-03-18,45-54,Male,False
CUST02143,Zayan Shetty,fariqvala@example.net,02096429836,Jaipur,2022-11-04,25-34,Female,False
CUST02144,Harish Prasad,routabhimanyu@example.net,+912658346323,Kolkata,2022-10-17,25-34,Male,False
CUST02145,Aditya Devi,iarya@example.com,+913084918122,Jaipur,2021-02-13,55+,Male,False
CUST02146,Charles Parekh,ramayushman@example.com,04127889724,Chennai,2021-03-20,35-44,Male,False
CUST02147,Mohammed Shukla,enair@example.net,2283066195,Delhi,2021-11-12,18-24,Male,True
CUST02148,Fariq Badal,warjas54@example.org,05648008756,Ahmedabad,2021-12-25,35-44,Female,True
CUST02149,Baljiwan Gala,memonjyoti@example.com,+910019645120,Chennai,2021-07-25,18-24,Male,False
CUST02150,Wyatt Kumar,balvankonda@example.net,07290376232,Delhi,2021-02-05,18-24,Male,False
CUST02151,Pranav Patla,tanish91@example.net,9738372983,Hyderabad,2022-07-22,25-34,Male,True
CUST02152,Libni Sidhu,mandqarin@example.net,+910143065553,Jaipur,2022-12-01,55+,Female,False
CUST02153,Shravya Saini,vnigam@example.com,+916486541121,Hyderabad,2022-08-08,18-24,Female,False
CUST02154,Anirudh Vala,goswamiabhimanyu@example.com,09475703204,Hyderabad,2021-04-19,35-44,Male,True
CUST02155,Damini Das,urvi97@example.com,09688694874,Delhi,2021-02-06,18-24,Female,False
CUST02156,Anjali Bala,gangabora@example.net,+914152234270,Kolkata,2021-10-10,35-44,Male,False
CUST02157,Chandani Ganesh,warda04@example.org,4858670168,Delhi,2022-11-27,25-34,Male,False
CUST02158,Libni Lall,nimrat84@example.com,+919859551400,Pune,2022-08-25,35-44,Female,True
CUST02159,Upkaar Keer,pranavmisra@example.org,00088864711,Bengaluru,2022-10-25,18-24,Male,False
CUST02160,Rishi Kanda,wahabyadav@example.org,05399501273,Bengaluru,2022-05-05,35-44,Female,True
CUST02161,Manya Karpe,libnibhatti@example.org,01983479290,Chennai,2021-03-12,55+,Male,False
CUST02162,Henry Sarraf,qwali@example.net,2279447791,Bengaluru,2021-12-22,35-44,Female,False
CUST02163,Sai Mohan,purohitabha@example.net,03592334082,Delhi,2021-12-27,25-34,Male,False
CUST02164,Wyatt Ramanathan,dsaran@example.com,05617091271,Indore,2021-12-05,55+,Female,False
CUST02165,Qasim Bhakta,sachdevmekhala@example.net,06613072720,Jaipur,2021-05-31,18-24,Female,False
CUST02166,Jatin Murty,zaitrakalla@example.net,7920096942,Delhi,2022-11-29,35-44,Male,True
CUST02167,Gaurika Zacharia,anikanarasimhan@example.com,+911275441499,Delhi,2021-04-22,45-54,Male,True
CUST02168,Vasudha Khare,choudharyshravya@example.com,08340044993,Ahmedabad,2022-07-28,18-24,Male,False
CUST02169,Gautam Dey,nadigpraneel@example.org,8689900073,Jaipur,2021-02-05,25-34,Female,False
CUST02170,Nandini Maharaj,raghavbhandari@example.org,06346113330,Pune,2021-09-28,18-24,Male,False
CUST02171,Unnati Kaur,bajajgirish@example.net,+917033049532,Bengaluru,2021-12-18,25-34,Male,False
CUST02172,Eshana Nagi,dgrewal@example.com,8444162556,Jaipur,2021-12-17,35-44,Female,False
CUST02173,Bina Pathak,swaminathanayush@example.net,+916000882826,Bengaluru,2021-10-04,25-34,Male,False
CUST02174,Aditya Atwal,kmukherjee@example.net,1431740023,Chennai,2022-10-15,25-34,Female,False
CUST02175,Deepa Sane,udyatisubramaniam@example.com,3393915550,Jaipur,2021-05-24,25-34,Male,False
CUST02176,Udant Mahal,nihalom@example.com,+915351647476,Bengaluru,2022-08-14,25-34,Male,False
CUST02177,Laban Parikh,aachal08@example.org,+910023931601,Pune,2021-07-08,18-24,Female,False
CUST02178,Megha Chaudhary,darpan53@example.net,+911085992822,Mumbai,2021-12-22,45-54,Female,False
CUST02179,Anmol Khalsa,reddyyashoda@example.com,+918059381722,Hyderabad,2021-11-20,18-24,Male,False
CUST02180,Krish Nanda,bhardwajyutika@example.com,00381253769,Hyderabad,2022-02-14,45-54,Male,False
CUST02181,Nathaniel Nigam,yashasvi12@example.org,03714703754,Pune,2021-03-07,25-34,Male,False
CUST02182,Madhavi Dalal,rparmar@example.com,09087772275,Ahmedabad,2022-03-22,25-34,Male,False
CUST02183,Harini Gandhi,yagnesh40@example.net,3627933442,Mumbai,2022-04-21,35-44,Male,False
CUST02184,Aarnav Iyengar,sanayacontractor@example.com,07621759124,Chennai,2022-09-07,25-34,Male,False
CUST02185,Bhavika Guha,koshygagan@example.com,2416972377,Pune,2022-12-06,25-34,Female,True
CUST02186,Naveen Mital,vmahal@example.com,5860145991,Hyderabad,2022-06-25,18-24,Female,False
CUST02187,Siya Doctor,nayakveer@example.com,4695597802,Hyderabad,2021-08-08,25-34,Male,False
CUST02188,Aarini Barad,atharv94@example.net,06418930409,Hyderabad,2021-07-20,18-24,Male,False
CUST02189,Ekalinga Tripathi,aryaaarini@example.org,03924287628,Kolkata,2021-12-01,18-24,Male,False
CUST02190,Falguni Nadig,maxnarula@example.com,+917217644052,Pune,2021-06-05,25-34,Male,True
CUST02191,Anthony Iyer,sakshamoommen@example.com,5543679799,Delhi,2022-09-03,18-24,Female,False
CUST02192,Joshua Kumar,lopa50@example.com,09668774192,Chennai,2022-04-08,25-34,Female,False
CUST02193,Joshua Dhillon,jaikanda@example.org,04738511689,Hyderabad,2022-04-10,18-24,Female,False
CUST02194,Harsh Dutt,nagyjagdish@example.com,07773948548,Bengaluru,2021-01-11,18-24,Female,True
CUST02195,Januja Chowdhury,buchtimothy@example.com,6161146457,Pune,2021-10-02,18-24,Male,False
CUST02196,Falguni Majumdar,aptegautam@example.org,03030204861,Kolkata,2022-05-27,55+,Male,False
CUST02197,Abdul Ghose,ridhi79@example.org,02365493022,Pune,2021-04-15,18-24,Female,False
CUST02198,William Goswami,oscar20@example.net,7146102828,Chennai,2022-03-15,35-44,Male,False
CUST02199,Damyanti Ghosh,cchand@example.org,06665695407,Kolkata,2021-01-21,18-24,Female,False
CUST02200,Jeevika Yadav,aryaayushman@example.org,00426468350,Chennai,2021-08-17,55+,Female,False
CUST02201,Faras Gade,zarnapalla@example.org,+913577578693,Pune,2022-06-11,18-24,Female,True
CUST02202,Warinder Kumer,chatreshwadhwa@example.org,1283522576,Delhi,2022-08-29,55+,Male,False
CUST02203,Vasana Dewan,umang94@example.org,08054817706,Chennai,2022-08-16,35-44,Male,False
CUST02204,Elijah Maharaj,hegdejeet@example.net,06972066361,Kolkata,2022-10-18,18-24,Female,False
CUST02205,Keya Varughese,palangirik@example.org,+916838258487,Kolkata,2021-09-26,45-54,Female,False
CUST02206,Guneet Merchant,chanafalguni@example.com,00927943309,Chennai,2022-07-09,25-34,Female,True
CUST02207,Charles Mallick,ncontractor@example.org,00015022356,Indore,2021-01-01,25-34,Other,False
CUST02208,Gabriel Lalla,natarajanxalak@example.net,9828022323,Pune,2021-10-03,35-44,Male,True
CUST02209,Chanchal Chacko,maneqarin@example.com,07959221165,Indore,2022-10-04,55+,Male,False
CUST02210,Omya Bera,slata@example.org,+913162540431,Ahmedabad,2021-02-02,25-34,Male,False
CUST02211,Ucchal Nazareth,shauryaseshadri@example.net,08724992529,Pune,2022-02-08,25-34,Male,False
CUST02212,Veda Dubey,wloyal@example.com,4739987727,Chennai,2021-02-17,35-44,Female,False
CUST02213,Qasim Barad,tanishiyengar@example.org,5658490390,Mumbai,2022-01-11,35-44,Other,False
CUST02214,Lakshit Om,warjas16@example.org,5693851760,Chennai,2021-01-05,45-54,Male,False
CUST02215,Faqid Randhawa,chhabrafinn@example.org,04028340308,Indore,2022-10-27,35-44,Male,False
CUST02216,Yash Dave,chasmum44@example.org,4574001582,Delhi,2021-06-17,18-24,Male,False
CUST02217,Hemang Sekhon,frastogi@example.org,01338581840,Chennai,2021-06-25,55+,Female,True
CUST02218,Elijah Bhakta,yadavi64@example.net,0638150387,Chennai,2022-03-10,18-24,Male,True
CUST02219,Ojasvi Datta,nathansubramanian@example.com,2219404459,Delhi,2022-02-28,25-34,Male,False
CUST02220,Maya Sem,kritikadora@example.org,+911839361707,Chennai,2022-07-24,25-34,Male,True
CUST02221,Sanaya Salvi,bakshieiravati@example.org,+915247920631,Hyderabad,2021-01-03,25-34,Male,False
CUST02222,Tristan Khare,riya24@example.net,+916199917377,Mumbai,2021-01-05,18-24,Female,False
CUST02223,Vrishti Joshi,ekantikabora@example.com,+917412649875,Bengaluru,2021-01-14,35-44,Male,False
CUST02224,Abeer Deo,okapur@example.net,+913630564419,Mumbai,2021-03-19,25-34,Male,False
CUST02225,Eesha Subramanian,skhanna@example.net,+913564099336,Chennai,2022-07-07,25-34,Male,False
CUST02226,Sneha Das,yatinbaria@example.net,6424874618,Hyderabad,2021-12-27,45-54,Male,True
CUST02227,Owen Lala,chakradev97@example.com,06636062620,Pune,2021-07-30,25-34,Female,False
CUST02228,Vedant Singhal,echerian@example.net,3162467468,Chennai,2022-05-17,18-24,Male,False
CUST02229,Warda Jani,farissankaran@example.net,+917800567432,Indore,2022-08-30,18-24,Male,False
CUST02230,Noah Chawla,nagiisha@example.net,00842937530,Hyderabad,2022-06-10,55+,Female,False
CUST02231,Udant Khanna,xratti@example.org,3728574101,Delhi,2022-08-12,18-24,Male,False
CUST02232,Veda Naik,ahujabanjeet@example.com,1835679934,Hyderabad,2022-05-04,25-34,Female,False
CUST02233,Lucky Shanker,sachiborah@example.org,+918696008729,Delhi,2021-08-14,25-34,Male,False
CUST02234,Qabil Talwar,ygolla@example.org,4742600337,Ahmedabad,2022-12-06,25-34,Male,False
CUST02235,Liam Dhillon,boseamrita@example.net,+916272749476,Bengaluru,2021-12-28,18-24,Female,False
CUST02236,Tanvi Rattan,mittersaksham@example.org,5093436197,Jaipur,2021-06-13,25-34,Female,False
CUST02237,Oeshi Gupta,indalipatel@example.net,00080464793,Hyderabad,2021-05-25,25-34,Female,False
CUST02238,Krishna Jain,naranglajita@example.org,6105809468,Kolkata,2021-12-20,55+,Male,False
CUST02239,Harrison Kalla,zverma@example.net,+916869642095,Indore,2021-09-10,18-24,Male,True
CUST02240,Radha Bala,lekhamagar@example.org,5919662978,Chennai,2021-06-16,25-34,Male,False
CUST02241,Darika Walia,dhingrarachit@example.net,02451480003,Indore,2022-08-22,25-34,Male,False
CUST02242,George Agrawal,jeremiahbasu@example.net,9090052598,Mumbai,2021-04-15,25-34,Female,False
CUST02243,Andrew Ramakrishnan,dominicvarty@example.org,9583512912,Jaipur,2022-10-05,35-44,Male,False
CUST02244,Andrew Singhal,akshaycherian@example.org,03324260307,Mumbai,2022-10-26,18-24,Male,False
CUST02245,Ishanvi Shan,qdate@example.com,9705690209,Ahmedabad,2022-02-19,18-24,Female,True
CUST02246,Raghav Sheth,dbajaj@example.net,08038149053,Jaipur,2021-11-20,35-44,Male,False
CUST02247,Viraj Sani,kotanakul@example.org,+912214254062,Jaipur,2021-08-29,25-34,Female,False
CUST02248,Sai Sankaran,kannanpanini@example.net,+913693668554,Mumbai,2021-07-12,25-34,Male,False
CUST02249,Ikbal Koshy,pradhanviraj@example.net,0531950927,Delhi,2021-11-07,18-24,Male,False
CUST02250,Kamya Dayal,iryadin@example.com,09046391747,Mumbai,2021-11-08,18-24,Female,True
CUST02251,Jasmit Mital,samaksh24@example.org,+915378812742,Indore,2021-05-23,18-24,Male,False
CUST02252,Yatan Gade,azaddubey@example.org,05619589671,Delhi,2022-10-18,18-24,Male,False
CUST02253,Vasana Dar,sahniekantika@example.com,06397140274,Indore,2022-08-26,25-34,Female,False
CUST02254,Reyansh Sekhon,balvanyohannan@example.com,+914239022577,Ahmedabad,2022-02-11,45-54,Other,False
CUST02255,Gunbir Wable,goak@example.net,05673317518,Chennai,2021-03-15,25-34,Other,False
CUST02256,Chandran Dhar,zsubramanian@example.com,04682659449,Pune,2022-10-18,25-34,Female,False
CUST02257,Tamanna Garg,devmahal@example.org,3256410564,Delhi,2021-09-28,18-24,Male,False
CUST02258,Reyansh Bakshi,darpan97@example.com,08320844252,Ahmedabad,2021-09-11,25-34,Female,False
CUST02259,Charita Pingle,swaminathanneelima@example.com,+914671681239,Kolkata,2021-02-04,18-24,Female,True
CUST02260,Hemangini Shere,champak12@example.org,7974107200,Ahmedabad,2021-07-21,45-54,Male,False
CUST02261,Isaiah Banik,nitara88@example.com,09925531902,Mumbai,2022-01-14,35-44,Female,False
CUST02262,Jhalak Buch,joshua20@example.net,03098236500,Mumbai,2022-08-23,55+,Male,False
CUST02263,Umang Bal,bhavyapatla@example.net,+918525245713,Pune,2021-06-16,45-54,Male,False
CUST02264,Hemal Nanda,ojassant@example.com,0594094694,Ahmedabad,2021-03-17,25-34,Female,False
CUST02265,Madhav Chawla,amruta74@example.org,09643228528,Bengaluru,2021-05-10,25-34,Male,False
CUST02266,Nathan Balakrishnan,bhavani82@example.net,+910889991089,Chennai,2022-06-29,18-24,Male,False
CUST02267,Mitesh Nagy,nikitadua@example.net,+916058173300,Mumbai,2022-08-22,25-34,Male,False
CUST02268,Ansh Chopra,anmol58@example.net,2911366395,Pune,2021-10-15,45-54,Female,False
CUST02269,Shivansh Wadhwa,baradjack@example.org,07933591190,Chennai,2021-08-05,18-24,Male,False
CUST02270,Watika Bahl,biswasidika@example.com,3432642267,Ahmedabad,2022-11-06,45-54,Male,False
CUST02271,Ati Mody,sonijhalak@example.org,9658137274,Ahmedabad,2022-08-27,25-34,Female,True
CUST02272,Zarna Raju,omkaar85@example.net,0548388872,Jaipur,2021-07-20,45-54,Female,False
CUST02273,Harsh Natarajan,varshacomar@example.com,+915992156629,Pune,2022-07-29,55+,Male,False
CUST02274,Ryan Keer,ydeshmukh@example.com,6827851512,Mumbai,2022-02-24,35-44,Female,False
CUST02275,Dakshesh Dave,dkhanna@example.org,+913434680112,Bengaluru,2022-07-17,35-44,Female,False
CUST02276,Zaitra Wagle,obahri@example.org,+912429012043,Ahmedabad,2022-07-20,25-34,Female,False
CUST02277,Jagrati Khare,jbabu@example.com,0114006413,Bengaluru,2022-02-05,45-54,Male,False
CUST02278,Om Borra,joshuakaul@example.net,+914232859681,Ahmedabad,2021-01-05,55+,Female,False
CUST02279,Hemal Nanda,anshchoudhury@example.net,+915038734923,Mumbai,2022-05-16,35-44,Male,True
CUST02280,Qasim Arya,miteshraghavan@example.org,+911776403632,Chennai,2022-01-12,35-44,Male,False
CUST02281,Ranveer Narayan,bina17@example.org,6731135459,Hyderabad,2021-07-19,35-44,Male,False
CUST02282,Ria Sura,mraju@example.com,+910331666874,Chennai,2022-03-17,45-54,Female,False
CUST02283,Dakshesh Uppal,bimala68@example.org,9846255200,Ahmedabad,2022-10-13,25-34,Male,False
CUST02284,Rajata Mahajan,hardik08@example.org,+917812152648,Indore,2022-04-20,45-54,Male,False
CUST02285,Meera Pandey,harinakshi00@example.org,2156631494,Hyderabad,2022-06-14,25-34,Female,False
CUST02286,Vinaya Ratta,jbera@example.com,04296695864,Hyderabad,2021-03-22,18-24,Female,False
CUST02287,Chaitanya Dhingra,zsrinivas@example.org,06025316669,Bengaluru,2021-06-16,25-34,Female,False
CUST02288,Nisha Anand,nikitachana@example.net,7827463956,Pune,2022-03-26,25-34,Male,False
CUST02289,Gayathri Raghavan,panini20@example.org,2664585868,Bengaluru,2022-08-26,18-24,Male,False
CUST02290,Tara Thakur,yatinkohli@example.org,7535374156,Bengaluru,2021-04-01,18-24,Female,False
CUST02291,Rachit Narayan,madansamuel@example.com,9850920993,Indore,2022-02-25,25-34,Male,False
CUST02292,Vrinda Walia,elijah86@example.net,+911131126625,Chennai,2021-04-12,18-24,Female,False
CUST02293,Bahadurjit Sule,jeevika12@example.net,05439589012,Chennai,2021-07-04,25-34,Male,True
CUST02294,Yamini Buch,deshpandevritti@example.net,+914246385637,Kolkata,2022-09-28,35-44,Female,False
CUST02295,Lucky Walia,sray@example.com,6277401239,Ahmedabad,2021-08-05,55+,Male,False
CUST02296,Chakradev Gandhi,rattanbakhshi@example.com,01817209435,Indore,2021-03-16,35-44,Male,False
CUST02297,Tara Mitter,gkata@example.com,+916111972823,Kolkata,2022-07-13,55+,Female,False
CUST02298,Guneet Keer,goswamiviraj@example.org,08372131523,Mumbai,2021-05-05,35-44,Male,False
CUST02299,Gauri Grover,chakrabortylopa@example.net,+917750879874,Ahmedabad,2021-05-17,25-34,Male,True
CUST02300,Manya Pillai,chanchal35@example.com,9767412962,Ahmedabad,2022-07-28,35-44,Female,False
CUST02301,Warjas Verma,baradyash@example.net,7836150550,Jaipur,2022-07-10,35-44,Male,False
CUST02302,Aradhana Mani,ayadav@example.org,4823065490,Jaipur,2021-02-26,25-34,Male,False
CUST02303,Saumya Saraf,sandaltanmayi@example.com,2044074351,Delhi,2021-04-02,18-24,Male,False
CUST02304,Praneel Narang,gavin18@example.net,+917246652463,Delhi,2021-04-22,35-44,Male,False
CUST02305,Harshil Khatri,daksha35@example.com,6961016301,Bengaluru,2022-01-21,18-24,Male,False
CUST02306,Meera Sundaram,shaurya88@example.org,8076493829,Mumbai,2021-06-03,35-44,Female,True
CUST02307,Odika Maharaj,brindapant@example.net,+910801575550,Hyderabad,2022-11-20,18-24,Female,True
CUST02308,Omya Sinha,balakrishnandaksh@example.net,04867215339,Hyderabad,2022-12-03,25-34,Male,False
CUST02309,Eiravati Anand,apteazaan@example.net,02968976708,Jaipur,2022-10-10,25-34,Male,False
CUST02310,Urvi Nagi,bmajumdar@example.com,+911071818496,Jaipur,2022-11-16,18-24,Female,True
CUST02311,Logan Mitra,parthganesan@example.com,+919788991212,Jaipur,2021-03-16,25-34,Other,False
CUST02312,Ayush Choudhary,csolanki@example.net,+917253429791,Indore,2021-05-21,35-44,Male,False
CUST02313,Ira Dhaliwal,rajuabhiram@example.com,+919245204268,Pune,2022-04-05,45-54,Female,False
CUST02314,Harinakshi Rana,mahika43@example.org,5226589349,Delhi,2021-03-06,45-54,Female,False
CUST02315,Lakshmi Thaman,vvora@example.com,7326021809,Indore,2022-05-31,25-34,Male,False
CUST02316,Vinaya Chaudhuri,patlaikbal@example.com,+912904515840,Chennai,2021-05-26,35-44,Male,False
CUST02317,Hemani Madan,choprahemal@example.net,+912611004072,Hyderabad,2021-11-01,25-34,Male,False
CUST02318,Qabil Patil,xwarrior@example.com,1956465083,Ahmedabad,2021-04-09,25-34,Female,False
CUST02319,Urvi Varty,xaviernaik@example.net,06910780257,Delhi,2021-03-18,18-24,Female,False
CUST02320,Indira Mallick,nidhithaker@example.org,4678212806,Kolkata,2022-12-01,25-34,Female,True
CUST02321,Frederick Murty,aarnavpalan@example.com,0218874491,Chennai,2021-08-10,25-34,Male,False
CUST02322,Saksham Bora,gauri74@example.net,6619767227,Delhi,2021-03-30,18-24,Female,True
CUST02323,Lakshmi Patel,ekalingakapur@example.net,02019159165,Indore,2021-06-22,35-44,Female,False
CUST02324,Dhriti Chad,sastryzaitra@example.org,2752504160,Mumbai,2022-03-11,35-44,Female,False
CUST02325,Chaitanya Bora,swamyjagat@example.com,7147024953,Ahmedabad,2021-03-15,25-34,Male,False
CUST02326,Vedika Hegde,yradhakrishnan@example.org,04190021715,Delhi,2022-02-26,18-24,Female,False
CUST02327,Anusha Bala,jagdishkarnik@example.net,7860597935,Pune,2021-08-25,25-34,Male,False
CUST02328,Tanay Borra,kondajagvi@example.org,+918491090828,Jaipur,2022-04-26,25-34,Female,False
CUST02329,Lajita Mani,omya20@example.com,2610580892,Jaipur,2021-01-30,35-44,Female,False
CUST02330,Eesha Sunder,rushilparikh@example.net,+911344537463,Ahmedabad,2021-11-12,25-34,Male,False
CUST02331,Gaurang Wali,opatel@example.net,5390351943,Indore,2022-03-03,35-44,Female,False
CUST02332,Anusha Mani,opandya@example.com,01758142708,Jaipur,2021-09-24,45-54,Male,False
CUST02333,Maanav Buch,fkala@example.org,5865435018,Delhi,2022-10-19,18-24,Female,True
CUST02334,Gavin Munshi,rravel@example.org,06880844278,Kolkata,2021-01-26,55+,Male,False
CUST02335,Vidhi Manne,krishnamurthyyashica@example.org,+919193718818,Hyderabad,2022-11-01,25-34,Female,False
CUST02336,Krishna Rajagopal,kamyamajumdar@example.com,5484740633,Hyderabad,2022-07-24,25-34,Female,False
CUST02337,Caleb Chand,ekalingabasak@example.org,7332950689,Chennai,2021-10-08,25-34,Male,True
CUST02338,Suhani Mallick,ishwar37@example.com,+919827938557,Bengaluru,2021-11-02,18-24,Male,False
CUST02339,Harish Dey,rakshajain@example.net,+914238416284,Mumbai,2021-08-24,18-24,Male,False
CUST02340,Triveni Madan,pmane@example.net,9180207000,Ahmedabad,2021-09-13,25-34,Male,False
CUST02341,Luke Nadkarni,osha94@example.com,+918929914918,Chennai,2022-06-07,35-44,Female,False
CUST02342,Chatura Tripathi,gandhichaman@example.com,09481147760,Bengaluru,2022-01-18,45-54,Female,False
CUST02343,Daksha Tailor,matthewkanda@example.org,07102812811,Indore,2021-04-20,35-44,Female,True
CUST02344,Azaan Mishra,vyanjanaparekh@example.net,08135067371,Pune,2022-08-07,18-24,Female,True
CUST02345,Yug Raval,ishaansoni@example.net,+914193960002,Pune,2022-02-15,35-44,Male,False
CUST02346,Rachit Sem,qmadan@example.net,01152711347,Mumbai,2022-02-09,35-44,Female,False
CUST02347,Reyansh Sheth,ekulkarni@example.com,4222375389,Jaipur,2022-01-13,45-54,Female,False
CUST02348,Daniel Contractor,saumya51@example.org,2013130829,Delhi,2021-11-19,45-54,Male,False
CUST02349,Orinder Deshpande,laksh00@example.org,1915336142,Chennai,2022-08-21,45-54,Male,False
CUST02350,Tristan Purohit,azaan80@example.net,03032055464,Chennai,2021-12-18,25-34,Male,False
CUST02351,Gunbir Kant,zaitra76@example.net,6150079206,Ahmedabad,2021-07-23,35-44,Female,True
CUST02352,Oviya Chatterjee,baradguneet@example.org,5902734487,Ahmedabad,2021-06-05,25-34,Female,True
CUST02353,Aryan Andra,idikaoak@example.net,6502748794,Pune,2022-09-15,55+,Female,False
CUST02354,Lohit Kadakia,gaurangi38@example.net,+919263154843,Pune,2022-02-09,18-24,Male,False
CUST02355,Oviya Kade,bhavnagarg@example.org,+916617688964,Kolkata,2022-04-29,18-24,Female,False
CUST02356,Mohammed Kulkarni,nidhi74@example.net,2476232792,Kolkata,2021-09-11,18-24,Male,False
CUST02357,Pooja Ben,nrandhawa@example.com,+910148998627,Jaipur,2022-08-29,35-44,Female,False
CUST02358,Anirudh Seth,imarankamdar@example.org,02992152013,Kolkata,2022-04-03,25-34,Male,False
CUST02359,Chavvi Dave,jacksonmallick@example.net,+914384101968,Delhi,2021-09-28,25-34,Male,False
CUST02360,Yoshita Mital,joshuaratti@example.net,07846089525,Delhi,2022-04-23,55+,Female,False
CUST02361,Ekani Yadav,oshasuri@example.net,05290117830,Chennai,2022-08-10,45-54,Female,False
CUST02362,Radha Thaker,asaxena@example.net,+916875897886,Hyderabad,2022-09-24,25-34,Male,True
CUST02363,Michael Prakash,falguni12@example.com,+914665629954,Delhi,2022-11-11,18-24,Male,False
CUST02364,Qarin Raj,guneetbhakta@example.org,02118435543,Bengaluru,2022-03-10,45-54,Male,False
CUST02365,Edhitha Datta,noahdeshpande@example.org,07261103535,Pune,2021-12-04,45-54,Male,True
CUST02366,Omaja Handa,alka78@example.net,+913609523212,Ahmedabad,2021-04-11,25-34,Male,False
CUST02367,Upma Basak,kritika14@example.com,1582153224,Kolkata,2021-10-30,35-44,Female,False
CUST02368,Gayathri Lal,garimaganguly@example.net,3470185621,Chennai,2022-04-22,25-34,Female,False
CUST02369,Ati Jani,qnadkarni@example.net,08302632743,Mumbai,2022-07-22,45-54,Male,False
CUST02370,Nirja Kadakia,kohlisanaya@example.com,+912351241474,Ahmedabad,2022-01-31,35-44,Female,False
CUST02371,Jagvi Dewan,keermugdha@example.org,+910382030370,Bengaluru,2021-05-20,25-34,Male,False
CUST02372,Kalpit Parsa,girish08@example.net,08394832643,Kolkata,2022-02-15,18-24,Male,True
CUST02373,Liam Barad,jack07@example.org,8636035792,Bengaluru,2022-06-21,45-54,Male,True
CUST02374,Indrajit Brar,yashodharabora@example.org,0701558974,Pune,2022-07-22,35-44,Female,False
CUST02375,Harrison Chad,samuelchaudhari@example.net,02098556495,Pune,2021-08-09,18-24,Male,False
CUST02376,Yagnesh Raghavan,tanaydutt@example.org,01038543558,Jaipur,2021-07-23,35-44,Male,False
